FIPS,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
46031,52.5,4.5,24.6,3.1,15,3.2,13.8,2.3,20.4,2.4,11.6,0,36.4,0,12.1,1.2,9.8,2.2,0,1.1,71.8,0.2,0,1,10.4,1.9,8.7,2.2,10.6,2.7,0,0.3,0.9968,0.9997,0.069,0.7009,0.9634,3.7298,0.8845,0.0277,0.9981,0.1763,0.9395,0,2.1416,0.2832,0.9656,0.9656,0.9656,0,0.5161,0.9803,0.9386,0,2.435,0.4709,9.272,0.7324,1,1,0,0,1,3,0,1,0,1,0,2,1,1,0,0,1,1,0,2,8,3404,23.7,3.3,0.1,0.1,0.4,0.3,0,0.6,69.5,1,0,0.6,1.8,1,0,0.6
46033,18.2,4.3,3,1.6,24,5.1,6.4,2.3,10.8,2.6,31.5,0.7,13.6,0.8,19.4,3.2,2.6,1.9,0,0.7,11.1,0.2,4,1.7,16.5,3.6,2.5,1.4,0.7,0.5,2.7,0.2,0.259,0.1718,0.6892,0.1495,0.6742,1.9437,0.315,0.9793,0.0108,0.7782,0.055,0,1.8233,0.1212,0.3248,0.3248,0.3248,0.6004,0.7175,0.685,0.0054,0.6195,2.6278,0.5679,6.7196,0.2937,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6911,16.1,4.1,0.4,0.3,4.3,0,0.5,0.5,2.1,0.6,0,0.3,3.7,0.8,0.1,0.2
46035,22.9,3.7,1.4,0.8,21.7,4.1,9.8,2.4,8,1.7,20,0.5,23.4,0,14.6,1.8,4.2,1.9,0.2,0.4,10.2,0.1,14.2,3.1,6.1,1.8,0.4,0.4,7.7,2.1,4.4,0.1,0.49,0.034,0.5081,0.447,0.4642,1.9433,0.3143,0.566,0.6962,0.3913,0.2412,0.1661,2.0608,0.2409,0.2959,0.2959,0.2959,0.9325,0.3153,0.0404,0.7948,0.7859,2.8689,0.6977,7.1689,0.3742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,22782,14.3,2.4,0.5,0.5,3.8,0,0.9,0.9,2.5,1.1,0,0.1,2,1.1,0.4,0.6
46037,25.4,2.9,2.6,1.1,15.7,3.2,8.5,2,8.2,1.5,26.1,0.4,22.4,0,13.5,1.6,1.7,0.8,0,1.1,14.7,0.4,3.2,1.2,5,1.3,0.5,0.5,4,1.8,2.3,0.3,0.6052,0.1225,0.0881,0.3373,0.4827,1.6358,0.2249,0.9077,0.5616,0.2905,0.0245,0,1.7843,0.111,0.4222,0.4222,0.4222,0.5164,0.2584,0.0557,0.2491,0.5577,1.6373,0.1317,5.4796,0.1282,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4268,19.9,3.5,0,0.5,2.5,0,0.1,0.1,9.6,1,0,0.5,2.5,1,0.1,0.1
46039,15.4,3.2,2,1.1,10.6,2.3,7.2,1.8,7.2,1.8,21.9,0.6,24.6,1.2,13.7,2.2,3.7,1.8,0,1,6.6,0.2,3.2,1.5,2.5,1.1,0.6,0.4,2.1,1.3,1.3,0.3,0.1381,0.0659,0.0111,0.2208,0.3948,0.8307,0.0579,0.727,0.8269,0.3077,0.1607,0,2.0223,0.2151,0.1276,0.1276,0.1276,0.5164,0.1129,0.0722,0.0458,0.252,0.9993,0.0191,3.9799,0.0213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3270,17.2,3.4,0.1,0.2,3.7,0,0,0.6,0.1,0.2,0,0.6,2.7,0.3,0,0.6
46041,44.6,4.3,14.6,3.3,16.5,3.5,13.4,2.2,23.6,3,9.6,0,37.8,0,9.1,1.3,10.5,2.5,0.1,1.2,81.3,0.1,3.3,1,19.8,2.7,9.2,2.5,6.2,2.2,1.2,1.2,0.9806,0.9943,0.1238,0.678,0.9815,3.7582,0.8915,0.0089,0.999,0.0321,0.9564,0.0856,2.082,0.2517,0.9825,0.9825,0.9825,0.5269,0.8015,0.9831,0.6223,0.2119,3.1457,0.8199,9.9684,0.8263,1,1,0,0,1,3,0,1,0,1,0,2,1,1,0,0,1,0,0,1,7,4960,28.2,3.6,0.4,0.6,1,0.8,0.1,0.1,77.2,2.2,0.6,0.8,2.1,1.2,0,0.5
46043,21.9,6.2,0.6,0.7,15.7,4,8.7,2.3,20.7,4.2,23.6,0.5,26.2,1.3,11.4,1.9,2.6,1.9,0.6,1.5,6.5,0.1,3.4,1.8,3.6,1.6,4.3,2,3,1.9,4.5,0.3,0.4435,0.0127,0.0881,0.3528,0.9669,1.864,0.2873,0.8247,0.9173,0.1254,0.055,0.4349,2.3573,0.4248,0.1225,0.1225,0.1225,0.5425,0.1728,0.8921,0.1187,0.7916,2.5177,0.5161,6.8615,0.3166,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2072,16.1,3.7,1.7,1.9,2.1,0,0,0.9,1.2,1.2,0,0.9,1.5,1.3,0,0.1
46045,17.6,5.5,2.1,1.4,16.3,4.8,7.4,2.4,4.9,2.2,21.4,2,23.1,1.8,12.6,2.8,1.6,1.4,0.6,1.2,5.1,1.7,0,0.7,10.6,3.2,0.4,0.6,0.9,0.7,2.7,0.1,0.2304,0.0732,0.1145,0.2389,0.1454,0.8024,0.0525,0.693,0.6564,0.2179,0.0213,0.4349,2.0235,0.2167,0.0544,0.0544,0.0544,0,0.5227,0.0404,0.0092,0.6195,1.1918,0.0385,4.0721,0.0258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876,12.1,3.5,0.3,0.5,1.8,1.2,0.1,0.2,1.3,0.8,0,0.6,1.6,1.3,0,0.6
46047,28.6,5,2.7,1.8,26.9,5.3,8.5,3,15.2,3.3,31.4,1.1,16.7,0.9,20.1,3.4,3,2.3,0.9,1.4,15.9,0.6,7,2.5,15.5,3.6,0,0.5,5.7,3.2,4,0.6,0.7378,0.1365,0.8444,0.3373,0.8721,2.9281,0.6433,0.9787,0.0592,0.8171,0.0811,0.5536,2.4897,0.5192,0.4518,0.4518,0.4518,0.7859,0.6857,0,0.5562,0.756,2.7838,0.6545,8.6534,0.6277,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6844,18.6,4.4,0,0.4,4,0,1,0.8,7.5,1.7,0,0.4,3.4,1.6,0,0.1
46049,29.9,7.1,3.7,3.5,13.7,5.5,7.8,3.5,4.2,2.2,26.5,3.7,25.4,3.6,13.7,5.3,2,2.1,0.5,1.9,4.3,2.8,5.4,3.9,8.5,3.3,1.3,0.9,7.1,4.6,9.7,0.6,0.7763,0.2924,0.0417,0.2765,0.0837,1.4706,0.1801,0.916,0.8781,0.3077,0.0331,0.377,2.5119,0.5396,0.0264,0.0264,0.0264,0.7095,0.434,0.2765,0.7346,0.9329,3.0875,0.7926,7.0964,0.3627,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1517,14,5.2,0,1.2,1.9,2.3,0,1.2,0.3,0.3,0,1.2,2.1,1.6,0,1.2
46051,14.4,3.4,3.3,2.1,16.4,5,8.3,2.3,9,3,23,0.4,21.8,0,15,1.8,3,1.8,0.6,0.9,7.8,0.2,4.4,3.3,4.1,1.6,2,1.3,5.3,3.4,3.3,0.2,0.1066,0.2208,0.1193,0.3223,0.5504,1.3194,0.146,0.7916,0.4696,0.4292,0.0811,0.4349,2.2064,0.3226,0.1985,0.1985,0.1985,0.6351,0.2052,0.5415,0.4868,0.6997,2.5683,0.5393,6.2926,0.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6976,18.4,4.4,0.2,0.4,4.6,0,0.6,1,0.5,0.4,0,0.3,1.8,1,0,0.3
46053,22.5,3.5,2.6,1.8,15.9,3.4,9.6,1.9,7.2,1.6,25.2,0.5,23.8,0.4,12.8,2,3.4,2,0,1.1,13.2,0.3,4.5,1.5,7.4,2.3,1.5,0.6,4.4,1.6,1.5,0.2,0.4722,0.1225,0.0974,0.4276,0.3948,1.5145,0.1906,0.8845,0.748,0.2345,0.1231,0,1.9901,0.1957,0.3824,0.3824,0.3824,0.6452,0.3761,0.3608,0.3217,0.3299,2.0337,0.2682,5.9207,0.1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3079,20.7,3.9,0.9,1.1,1.9,1.1,0.1,0.1,5.6,2.1,0.2,0.3,4.4,1.5,0,0.6
46055,22,6.4,0,3,11.7,5.4,3.6,2.7,10.6,4.2,26.7,4.4,22.6,3.2,15.6,4.6,3.4,3.4,0,2.4,9.6,10.2,2.6,2.4,23.9,7.8,0,1.5,8.9,4.8,2.6,0.7,0.4505,0,0.0197,0.0172,0.6627,1.1501,0.1104,0.9201,0.587,0.49,0.1231,0,2.1202,0.2695,0.2733,0.2733,0.2733,0.4423,0.8778,0,0.8746,0.6064,2.8011,0.6618,6.3447,0.2389,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1326,31.7,7.9,1.8,2.6,0.1,0.2,0,1.4,4.9,3.2,0,1.4,2.1,1.7,0.7,1
46057,14.2,3.6,2.5,1.2,16,3.4,7.6,2.1,9.4,2.8,14.3,0.4,32.7,0,6.6,1.1,5.3,2,1.9,1.4,8,0.2,1.2,0.7,4.7,2,2.3,0.9,1.7,0.7,3.2,0.1,0.0993,0.1149,0.1012,0.2593,0.58,1.1547,0.1114,0.112,0.9917,0.0054,0.4693,0.7668,2.3452,0.4174,0.2109,0.2109,0.2109,0.2141,0.2418,0.636,0.0283,0.6901,1.8103,0.1845,5.5211,0.1336,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4953,13.7,2.8,0.2,0.2,5.3,0,0.2,0.2,0.2,0.2,0,0.4,1.9,0.4,0.1,0.2
46059,15,3.3,1.2,1.2,13.5,3.1,6.9,2.4,3.9,2.1,25.3,2.1,22.5,1.6,14.9,2,2.4,1.5,0,1.4,7.4,7.8,5.8,1.8,7.5,2.7,0.3,0.3,4.3,1.9,2.3,0.1,0.126,0.0274,0.0385,0.1944,0.0608,0.4471,0.013,0.8867,0.5721,0.4187,0.0468,0,1.9243,0.1591,0.1753,0.1753,0.1753,0.7283,0.3799,0.0315,0.3061,0.5577,2.0035,0.2526,4.5502,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806,13.3,3.5,0.1,0.4,4.9,2.4,0.2,0.4,0.2,0.6,0,0.8,0.2,0.3,1.7,1.9
46061,13.5,4.2,2,1.1,14.8,3.5,5.3,1.3,4,1.7,15.7,0.2,30.7,0.4,6.5,1.4,3.1,2.3,0,1.3,6.7,1.5,0,1.1,3.8,2,0.2,0.9,1.4,1,0.8,0.1,0.083,0.0659,0.0646,0.0773,0.0671,0.3579,0.0051,0.1775,0.9806,0.0035,0.0907,0,1.2523,0.0178,0.1339,0.1339,0.1339,0,0.1836,0.0251,0.0172,0.0875,0.3134,0.0003,2.0575,0.0003,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1983,10.3,3.2,0,0.7,0,0.1,0,0.7,0,0.7,0,0.7,6.6,1.4,0,0.7
46063,11.5,4.4,2.2,2,6.9,3.1,5.9,3.3,3.9,2.2,19,3.1,20.7,3.9,8.2,3.2,2.6,2.1,0,3.6,15.1,14,0.7,1.7,16.2,6.3,4.1,2.4,1.5,1.9,3.7,0.3,0.043,0.0859,0.0025,0.1145,0.0608,0.3067,0.0035,0.4677,0.3331,0.0178,0.055,0,0.8736,0.0054,0.4314,0.4314,0.4314,0.1254,0.7098,0.8801,0.0197,0.7321,2.4671,0.4865,4.0788,0.0264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,10.4,4.5,0,2.1,2,2,0,2.1,2.1,1.8,0,2.1,10.5,3.3,0.5,0.6
46065,15,3.5,0.4,0.5,19.8,3.9,3.3,0.9,6.5,2.2,17.1,0.3,24.6,0.2,12.5,2.2,4.6,1.8,0.1,0.4,19.2,0.4,10.4,2.8,12.7,2.3,2.2,1.8,7.5,2.8,6.1,0.2,0.126,0.0095,0.3446,0.0127,0.3191,0.8119,0.0535,0.2838,0.8269,0.2097,0.3223,0.0856,1.7283,0.0923,0.5161,0.5161,0.5161,0.8727,0.6052,0.6083,0.7792,0.8552,3.7206,0.9793,6.7769,0.3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19741,10.7,2.8,0,0.1,3.4,0,0.5,0.4,11.1,1.5,0,0.1,4.1,1.5,0,0.1
46067,19.1,3.1,1.5,0.8,14.3,2.4,8,2.1,4.5,1.2,21.9,0.4,26,0.4,13,1.6,3.4,1.8,0.5,0.9,8.5,2.4,3.4,1.3,2.6,1,0.8,0.8,4.7,1.5,4.9,0.3,0.3019,0.0391,0.0547,0.2934,0.1085,0.7976,0.0512,0.727,0.9112,0.2514,0.1231,0.377,2.3897,0.4489,0.2294,0.2294,0.2294,0.5425,0.1199,0.1193,0.3751,0.8148,1.9716,0.2409,5.3883,0.1209,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6515,18.3,2.9,0,0.3,2.5,0,0.6,0.3,0.5,0.4,0,0.3,4.9,2.5,0.1,0.1
46069,11.4,5.3,0.7,0.9,15.7,5.1,9.2,3.5,5.2,3.1,24.1,4.4,21.5,3.5,10.6,2.4,1.3,2.2,0,3.2,10.2,17.5,0.6,1.7,11.1,5.3,0,2.2,0,4.5,3.3,0.5,0.0407,0.0146,0.0881,0.3958,0.1798,0.719,0.0391,0.8454,0.4263,0.0808,0.015,0,1.3675,0.0267,0.2959,0.2959,0.2959,0.1088,0.5409,0,0,0.6997,1.3494,0.0611,3.7318,0.0153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,13.5,4.7,1.5,2,3.9,3.8,0,1.9,1.6,2.2,0,1.9,3.1,2.2,0,1.9
46071,50.9,8.5,7.4,5.9,27.3,8.4,12.9,5,24.8,5.4,14.6,2.8,32.7,4.3,9.4,2.4,13.3,6.7,0.2,1.6,67.3,6.5,5.3,3.8,18.8,4.5,10.2,2.7,14.8,7,3,0.3,0.9955,0.8797,0.8587,0.6516,0.9873,4.3728,0.9822,0.1238,0.9917,0.0385,0.9885,0.1661,2.3086,0.3923,0.9494,0.9494,0.9494,0.7031,0.7773,0.9873,0.985,0.6659,4.1186,0.999,11.7494,0.9771,1,0,0,0,1,2,0,1,0,1,0,2,1,1,0,0,1,1,0,2,7,2179,42.7,8.5,0.3,0.3,0.8,1.3,0.6,0.5,63.3,6.9,0,0.9,2.3,2.2,0,0.9
46073,15,3.9,0.7,1,16.2,5.4,8.3,3.3,5.4,3,30.9,3.9,20.9,2.3,16,3.7,3.7,2.2,0,2.3,12,11.3,3.8,2.2,7.3,3.1,4.8,4.1,5.1,2.5,2.5,0.3,0.126,0.0146,0.1117,0.3223,0.2039,0.7785,0.0474,0.9736,0.3548,0.5227,0.1607,0,2.0118,0.2078,0.3535,0.3535,0.3535,0.5845,0.3707,0.9176,0.4454,0.5902,2.9084,0.7175,6.0522,0.1976,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,2399,15.4,4.8,0,1.4,7.4,3.4,0,1.4,1.5,1.4,0,1.4,3.1,1.9,0,1.4
46075,20.1,8.9,1.6,2.4,9.2,5.4,5.1,6.2,12.5,7,21.6,7.3,29.8,6.2,4.5,2.3,6.3,4.9,0,4.5,21.8,16.3,0,2.7,29.4,8.6,5.3,3.3,2.6,3.3,0,1,0.3557,0.0442,0.0067,0.0678,0.7747,1.2491,0.1317,0.706,0.9742,0,0.6538,0,2.334,0.4117,0.5542,0.5542,0.5542,0,0.9392,0.937,0.0811,0,1.9573,0.2335,6.0946,0.2036,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,3,696,15.7,8.4,1.4,2.2,0,2.5,0,2.5,19,8.7,0,2.5,1.2,2.4,0.2,0.4
46077,14.6,2.7,0.8,0.6,17.5,3,9.5,2,5.6,1.5,22.6,0.1,24.8,1.3,11.2,1.8,3.2,1.3,0.1,1.2,6.4,0.5,3.1,1.5,7.7,2.5,1.7,0.8,4.8,2,2.7,0.2,0.1126,0.0172,0.1737,0.419,0.2262,0.9487,0.0751,0.769,0.8406,0.1114,0.1012,0.0856,1.9078,0.1518,0.119,0.119,0.119,0.5062,0.3917,0.4311,0.3939,0.6195,2.3424,0.4241,5.3179,0.1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4261,14.8,3,0,0.5,2.8,0,0.1,0.2,1.1,1.1,0,0.5,2.1,1.1,0.2,0.3
46079,15.6,3.6,1.6,0.7,20.3,4.4,6.7,1.8,4,1.2,23.4,0.4,20,0.6,12.9,1.9,3.3,1.4,0.6,0.6,7.8,0.2,7.4,2.8,8.5,2.8,0.7,0.5,2.5,1.6,4.7,0.2,0.1495,0.0442,0.3917,0.1756,0.0671,0.8281,0.056,0.8129,0.2599,0.2389,0.1123,0.4349,1.8589,0.1336,0.1985,0.1985,0.1985,0.7986,0.434,0.0948,0.0697,0.8021,2.1992,0.3474,5.0847,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10042,9.3,2.6,0.4,0.4,2.8,0,0.1,0.1,2.2,1.1,0,0.1,2.4,1.1,0,0.2
46081,19.6,2.6,2.5,1,25.4,3.8,5,1.4,10.8,1.8,23.4,0.3,16.9,0.1,17.1,1.8,2.8,1,0.5,0.5,10.6,0.4,11,2.3,12.9,2.3,1.1,0.5,4.5,1.6,4.2,0.2,0.3261,0.1149,0.7763,0.0633,0.6742,1.9548,0.3172,0.8129,0.0643,0.6198,0.0675,0.377,1.9415,0.1693,0.3086,0.3086,0.3086,0.8861,0.6128,0.2027,0.3369,0.769,2.8075,0.6653,7.0124,0.3449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25580,11.9,2.7,0.7,0.3,3.8,0,0.6,0.4,2,0.7,0.1,0.2,3.3,0.9,0.2,0.3
46083,10.6,1.6,1.4,0.5,18.3,2.3,4,0.9,4.2,0.7,13.7,0.1,27.1,0,7.9,0.9,6.4,1.5,0.8,0.4,9.1,0.5,13.3,2,1.8,0.6,1.1,0.6,1.5,0.6,0.6,0,0.0302,0.034,0.2243,0.0258,0.0837,0.398,0.008,0.0856,0.9415,0.0121,0.6736,0.518,2.2308,0.3414,0.2536,0.2536,0.2536,0.9224,0.0754,0.2027,0.0197,0.0538,1.274,0.0506,4.1564,0.0309,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,54067,4.4,1,2.1,0.4,2.7,0,1.6,0.2,0.2,0.2,0,0.1,2.1,0.6,0.4,0.4
46085,38.6,3.5,5,1.7,16.4,4.2,8.5,2.4,20.6,3.2,17.1,0,28.5,0,16.3,2.5,6.7,2.1,1.4,100,46.4,0.3,2.2,1.6,11,3,5.6,1.3,10.1,2.5,2.4,1.7,0.9453,0.5603,0.1193,0.3373,0.9663,2.9285,0.6437,0.2838,0.9612,0.5479,0.7127,0.6834,3.189,0.9052,0.8482,0.8482,0.8482,0.3853,0.5367,0.9437,0.9233,0.5765,3.3655,0.9065,10.3312,0.867,1,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,1,1,0,2,5,3523,19.3,3.4,0,0.7,1.2,0.7,0.2,0.2,44.1,1,0,0.7,0.8,0.5,0,0.1
46087,13.3,2.7,2.1,1,14.4,3.2,7.4,3,9,1.8,18,0.1,27.9,0,11.5,2,4.3,1.4,0.2,1.1,7.3,0.2,0.8,0.7,3.4,1.4,0.7,0.4,2.2,1.2,4.4,0.2,0.077,0.0732,0.056,0.2389,0.5504,0.9955,0.0834,0.3598,0.9567,0.1311,0.2603,0.1661,1.874,0.1378,0.1696,0.1696,0.1696,0.1406,0.1626,0.0948,0.0515,0.7859,1.2354,0.0445,4.2745,0.0366,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3434,13.5,2.6,0.3,0.5,4.4,0,0,0.4,0.3,0.2,0,0.4,2.3,0.5,0,0.4
46089,21.1,4.4,0.3,6.1,13.2,4.8,18.9,5.2,7.1,5.6,31.1,2.1,20.1,2.5,13.1,4.8,1.7,1.4,1.7,2.2,4.8,7.3,2.8,1.9,3.6,2,0,1.1,4.2,3.3,10.5,0.3,0.3999,0.0089,0.035,0.8928,0.3856,1.7222,0.2488,0.9761,0.2698,0.259,0.0245,0.7369,2.2663,0.3643,0.0455,0.0455,0.0455,0.4655,0.1728,0,0.2879,0.9411,1.8673,0.1998,5.9013,0.1788,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2070,28.4,5.5,1.9,1.7,1,0.8,0.3,0.5,0.2,1.8,0.1,0.1,1.3,1.3,0,1.1
46091,12.1,3.1,1.2,0.9,11.4,3.6,9.7,2.7,5.3,2.2,22.7,1.2,23.4,0,10.7,2.2,2.8,1.8,1.6,1.3,18,0.4,2.9,1.5,9.2,3.1,1,0.8,1.9,1.5,3,0.3,0.0519,0.0274,0.0165,0.4375,0.1893,0.7226,0.0395,0.7738,0.6962,0.0853,0.0675,0.7197,2.3425,0.4162,0.4948,0.4948,0.4948,0.4804,0.4658,0.1724,0.0363,0.6659,1.8208,0.1871,5.3807,0.1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151,19.1,4.5,0.2,0.2,8.5,0,0,0.6,6.2,1.8,0,0.6,3,1.8,0.1,0.1
46093,15.7,2.3,3.5,1.8,24.9,3.3,4.2,1.1,9.9,2.3,15.9,0.3,21.8,0,14,1.7,4.3,1.4,0.2,0.3,14,0.6,4.9,1.4,12.8,2.1,0.9,0.6,2.5,1.4,3.7,0.1,0.153,0.2568,0.7442,0.0328,0.6125,1.7993,0.2698,0.1925,0.4696,0.3347,0.2603,0.1661,1.4232,0.0315,0.4057,0.4057,0.4057,0.6774,0.6096,0.1479,0.0697,0.7321,2.2367,0.3684,5.8649,0.1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23796,12.9,2.4,1.7,0.2,4.5,0,0.7,0.4,2,0.6,0.1,0.2,4.7,0.9,0.3,0.4
46095,56.8,7.6,16.5,8.4,15.3,5.5,18,5,28.9,4.7,15.7,2.1,29.2,3.6,10.2,3.2,10.6,3.9,0,2.1,67.8,8.2,0.4,1.4,25.2,7,11.9,3.9,6.6,3.1,2.3,0.3,0.9987,0.9975,0.077,0.8638,0.9943,3.9313,0.9265,0.1775,0.9679,0.0652,0.9583,0,2.1689,0.2962,0.952,0.952,0.952,0.0757,0.8956,0.9936,0.6723,0.5577,3.1949,0.8419,10.2471,0.8552,1,1,0,0,1,3,0,1,0,1,0,2,1,1,0,0,1,0,0,1,7,1455,36.7,8.5,0.3,0.4,0.7,0.9,0,1.2,62.2,4.7,0.3,0.4,4.2,2.9,0.3,0.3
46097,17.3,4.4,1.4,1.5,20.2,5.7,9.5,3.4,8,3,24.2,2.6,21.5,2.5,18,3.5,5.8,3.5,0,1.8,6.2,2.2,4,2.6,2.1,2.1,2,1.4,4,2.7,2.2,0.1,0.2173,0.034,0.385,0.419,0.4642,1.5195,0.1925,0.8505,0.4263,0.6892,0.5711,0,2.5371,0.5558,0.1094,0.1094,0.1094,0.6004,0.0904,0.5415,0.2491,0.5393,2.0207,0.2631,6.1867,0.2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,23.4,5.1,0.6,0.6,2.9,1.9,0.4,0.6,1.3,0.9,0,1.1,1,0.8,0,1.1
46099,15.6,1,2.4,0.3,21.8,1.2,6.9,0.6,8.2,0.7,13.5,0.1,25.3,0,10.4,0.5,6.6,0.8,1.4,100,19.8,0.3,20.1,1.2,3.9,0.4,2,0.4,5.1,0.6,2.8,0.1,0.1495,0.105,0.5177,0.1944,0.4827,1.4493,0.1753,0.078,0.874,0.0719,0.6984,0.6834,2.4057,0.4594,0.525,0.525,0.525,0.9745,0.1912,0.5415,0.4454,0.6389,2.7915,0.6583,7.1715,0.3748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,228359,9.3,0.8,6.2,0.3,5.6,0,1.9,0.2,1.9,0.2,0,0.1,4,0.5,0.2,0.2
46101,15.2,2.3,1.7,0.9,17.5,3.6,5.5,1.6,8,1.7,19.5,0.5,26.2,0.6,12.9,1.6,3.9,1.4,1.2,1.1,24.7,0.6,5.8,2.1,4.5,1.8,3.8,1.6,3.8,1.6,1.5,0.1,0.1327,0.049,0.1737,0.0853,0.4642,0.9049,0.0671,0.5135,0.9173,0.2389,0.1871,0.6367,2.4935,0.5221,0.6029,0.6029,0.6029,0.7283,0.2281,0.8587,0.2208,0.3299,2.3658,0.4362,6.3671,0.2431,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4580,15.9,3.2,0.8,0.7,4.8,0,1.9,0.3,12.2,0.9,0,0.1,5,1.2,0,0.4
46102,65.8,7.5,11.8,3.9,25.6,5.6,26.1,5,42.8,4.5,7.5,1.1,36.9,1.2,10.7,2.4,13.9,4.5,0,0.5,95.4,0.1,0.3,0.6,25.2,4.9,28.7,5.2,22.1,5.5,2.1,0.1,0.9997,0.9825,0.7887,0.9787,0.9997,4.7493,0.9987,0.0016,0.9984,0.0853,0.9917,0,2.077,0.2494,0.9981,0.9981,0.9981,0.0576,0.8956,0.9987,0.9927,0.5145,3.4591,0.9332,11.2835,0.9545,1,1,0,1,1,4,0,1,0,1,0,2,1,1,0,0,1,1,0,2,9,14363,42.8,6.4,0.1,0.1,5.3,0,0,0.2,89.9,0.4,0,0.2,0.2,0.4,0,0.2
